"","Method","id","ace_a","ace_c","ace_e","n","NGroups","NDependentVars","NIndependentVars","NContinuousLatentVars","Parameters","TrueModel","aBIC_ce_0.01","aBIC_ce_0.025","aBIC_ce_0.05","aBIC_ce_0.1","aBIC_ce_0.5","aBIC_ce_0.9","aBIC_ce_0.95","aBIC_ce_0.975","aBIC_ce_0.99","aBIC_ce_NA","AIC_ce_0.01","AIC_ce_0.025","AIC_ce_0.05","AIC_ce_0.1","AIC_ce_0.5","AIC_ce_0.9","AIC_ce_0.95","AIC_ce_0.975","AIC_ce_0.99","AIC_ce_NA","BIC_ce_0.01","BIC_ce_0.025","BIC_ce_0.05","BIC_ce_0.1","BIC_ce_0.5","BIC_ce_0.9","BIC_ce_0.95","BIC_ce_0.975","BIC_ce_0.99","BIC_ce_NA","CFI_ce_0.01","CFI_ce_0.025","CFI_ce_0.05","CFI_ce_0.1","CFI_ce_0.5","CFI_ce_0.9","CFI_ce_0.95","CFI_ce_0.975","CFI_ce_0.99","CFI_ce_NA","ChiSqBaseline_DF_ce_0.01","ChiSqBaseline_DF_ce_0.025","ChiSqBaseline_DF_ce_0.05","ChiSqBaseline_DF_ce_0.1","ChiSqBaseline_DF_ce_0.5","ChiSqBaseline_DF_ce_0.9","ChiSqBaseline_DF_ce_0.95","ChiSqBaseline_DF_ce_0.975","ChiSqBaseline_DF_ce_0.99","ChiSqBaseline_DF_ce_NA","ChiSqBaseline_PValue_ce_0.01","ChiSqBaseline_PValue_ce_0.025","ChiSqBaseline_PValue_ce_0.05","ChiSqBaseline_PValue_ce_0.1","ChiSqBaseline_PValue_ce_0.5","ChiSqBaseline_PValue_ce_0.9","ChiSqBaseline_PValue_ce_0.95","ChiSqBaseline_PValue_ce_0.975","ChiSqBaseline_PValue_ce_0.99","ChiSqBaseline_PValue_ce_NA","ChiSqBaseline_Value_ce_0.01","ChiSqBaseline_Value_ce_0.025","ChiSqBaseline_Value_ce_0.05","ChiSqBaseline_Value_ce_0.1","ChiSqBaseline_Value_ce_0.5","ChiSqBaseline_Value_ce_0.9","ChiSqBaseline_Value_ce_0.95","ChiSqBaseline_Value_ce_0.975","ChiSqBaseline_Value_ce_0.99","ChiSqBaseline_Value_ce_NA","ChiSqM_DF_ce_0.01","ChiSqM_DF_ce_0.025","ChiSqM_DF_ce_0.05","ChiSqM_DF_ce_0.1","ChiSqM_DF_ce_0.5","ChiSqM_DF_ce_0.9","ChiSqM_DF_ce_0.95","ChiSqM_DF_ce_0.975","ChiSqM_DF_ce_0.99","ChiSqM_DF_ce_NA","ChiSqM_PValue_ce_0.01","ChiSqM_PValue_ce_0.025","ChiSqM_PValue_ce_0.05","ChiSqM_PValue_ce_0.1","ChiSqM_PValue_ce_0.5","ChiSqM_PValue_ce_0.9","ChiSqM_PValue_ce_0.95","ChiSqM_PValue_ce_0.975","ChiSqM_PValue_ce_0.99","ChiSqM_PValue_ce_NA","ChiSqM_Value_ce_0.01","ChiSqM_Value_ce_0.025","ChiSqM_Value_ce_0.05","ChiSqM_Value_ce_0.1","ChiSqM_Value_ce_0.5","ChiSqM_Value_ce_0.9","ChiSqM_Value_ce_0.95","ChiSqM_Value_ce_0.975","ChiSqM_Value_ce_0.99","ChiSqM_Value_ce_NA","LL_ce_0.01","LL_ce_0.025","LL_ce_0.05","LL_ce_0.1","LL_ce_0.5","LL_ce_0.9","LL_ce_0.95","LL_ce_0.975","LL_ce_0.99","LL_ce_NA","RMSEA_90CI_LB_ce_0.01","RMSEA_90CI_LB_ce_0.025","RMSEA_90CI_LB_ce_0.05","RMSEA_90CI_LB_ce_0.1","RMSEA_90CI_LB_ce_0.5","RMSEA_90CI_LB_ce_0.9","RMSEA_90CI_LB_ce_0.95","RMSEA_90CI_LB_ce_0.975","RMSEA_90CI_LB_ce_0.99","RMSEA_90CI_LB_ce_NA","RMSEA_90CI_UB_ce_0.01","RMSEA_90CI_UB_ce_0.025","RMSEA_90CI_UB_ce_0.05","RMSEA_90CI_UB_ce_0.1","RMSEA_90CI_UB_ce_0.5","RMSEA_90CI_UB_ce_0.9","RMSEA_90CI_UB_ce_0.95","RMSEA_90CI_UB_ce_0.975","RMSEA_90CI_UB_ce_0.99","RMSEA_90CI_UB_ce_NA","RMSEA_Estimate_ce_0.01","RMSEA_Estimate_ce_0.025","RMSEA_Estimate_ce_0.05","RMSEA_Estimate_ce_0.1","RMSEA_Estimate_ce_0.5","RMSEA_Estimate_ce_0.9","RMSEA_Estimate_ce_0.95","RMSEA_Estimate_ce_0.975","RMSEA_Estimate_ce_0.99","RMSEA_Estimate_ce_NA","RMSEA_pLT05_ce_0.01","RMSEA_pLT05_ce_0.025","RMSEA_pLT05_ce_0.05","RMSEA_pLT05_ce_0.1","RMSEA_pLT05_ce_0.5","RMSEA_pLT05_ce_0.9","RMSEA_pLT05_ce_0.95","RMSEA_pLT05_ce_0.975","RMSEA_pLT05_ce_0.99","RMSEA_pLT05_ce_NA","SRMR_ce_0.01","SRMR_ce_0.025","SRMR_ce_0.05","SRMR_ce_0.1","SRMR_ce_0.5","SRMR_ce_0.9","SRMR_ce_0.95","SRMR_ce_0.975","SRMR_ce_0.99","SRMR_ce_NA","TLI_ce_0.01","TLI_ce_0.025","TLI_ce_0.05","TLI_ce_0.1","TLI_ce_0.5","TLI_ce_0.9","TLI_ce_0.95","TLI_ce_0.975","TLI_ce_0.99","TLI_ce_NA","UnrestrictedLL_ce_0.01","UnrestrictedLL_ce_0.025","UnrestrictedLL_ce_0.05","UnrestrictedLL_ce_0.1","UnrestrictedLL_ce_0.5","UnrestrictedLL_ce_0.9","UnrestrictedLL_ce_0.95","UnrestrictedLL_ce_0.975","UnrestrictedLL_ce_0.99","UnrestrictedLL_ce_NA"
"32","cov",70,0,2,2,1000,2,2,0,6,4,"CE",16122.82,16154.09,16184.47,16215.49,16328.83,16446.64,16479.24,16507.67,16538.36,0,16115.55,16146.82,16177.2,16208.22,16321.56,16439.37,16471.97,16500.4,16531.08,0,16132.35,16163.62,16194,16225.02,16338.36,16456.17,16488.77,16517.2,16547.89,0,0.981,0.985,0.988,0.991,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,476.014,493.101,506.006,519.888,576.414,634.32,653.423,668.066,688.105,0,7,7,7,7,7,7,7,7,7,0,0.0125,0.0249,0.0501,0.1012,0.5094,0.8956,0.9471,0.9723,0.9906,0,1.202,1.747,2.204,2.882,6.26,11.978,14.045,16.008,17.814,0,-8054.776,-8070.411,-8085.601,-8101.109,-8157.78,-8216.683,-8232.983,-8247.201,-8262.543,0,0,0,0,0,0,0,0,0.012,0.017,0,0,0,0.004,0.017,0.036,0.052,0.056,0.059,0.062,0,0,0,0,0,0,0.027,0.032,0.036,0.039,0,0.75,0.821,0.885,0.936,0.996,1,1,1,1,0,0.011,0.013,0.015,0.018,0.028,0.042,0.046,0.05,0.055,0,0.994,0.996,0.996,0.998,1,1.002,1.002,1.003,1.003,0,-8050.488,-8067.682,-8081.931,-8097.774,-8154.535,-8213.197,-8229.682,-8243.702,-8259.692,0
"33","uni",4,0,1,1,100,2,2,0,6,4,"CE",1290.641,1302.116,1310.954,1321.944,1358.661,1395.093,1403.71,1411.902,1421.339,0,1290.25,1301.725,1310.564,1321.553,1358.27,1394.702,1403.32,1411.512,1420.948,0,1300.145,1311.62,1320.459,1331.448,1368.165,1404.597,1413.215,1421.407,1430.843,0,0.776,0.825,0.87,0.909,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,29.881,33.74,36.86,41.182,58.644,78.554,84.372,89.665,95.596,0,7,7,7,7,7,7,7,7,7,0,0.009,0.0233,0.0486,0.0945,0.4747,0.8789,0.9396,0.9693,0.9879,0,1.309,1.812,2.324,3.061,6.572,12.18,14.148,16.208,18.704,0,-642.125,-647.863,-652.282,-657.776,-676.135,-694.351,-698.66,-702.756,-707.474,0,0,0,0,0,0,0,0.008,0.04,0.06,0,0,0,0.027,0.06,0.118,0.165,0.177,0.189,0.202,0,0,0,0,0,0,0.086,0.101,0.115,0.129,0,0.033,0.07,0.122,0.201,0.634,0.934,0.969,0.985,0.994,0,0.037,0.044,0.05,0.057,0.089,0.133,0.146,0.161,0.177,0,0.936,0.95,0.963,0.974,1.002,1.022,1.026,1.031,1.037,0,-638.28,-644.151,-648.728,-653.945,-672.532,-690.689,-695.654,-699.825,-704.945,0
"34","uni",7,0,2,1,100,2,2,0,6,4,"CE",1390.521,1402.493,1412.586,1423.636,1460.415,1496.93,1506.151,1515.226,1524.439,0,1390.131,1402.102,1412.195,1423.246,1460.024,1496.539,1505.761,1514.835,1524.048,0,1400.025,1411.997,1422.09,1433.141,1469.919,1506.434,1515.656,1524.73,1533.943,0,0.89,0.916,0.935,0.954,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,77.484,83.305,88.791,95.714,119.045,143.457,151.403,157.33,165.374,0,7,7,7,7,7,7,7,7,7,0,0.007,0.0183,0.0417,0.0911,0.4975,0.9005,0.9492,0.9756,0.991,0,1.197,1.676,2.178,2.825,6.368,12.3,14.577,16.843,19.395,0,-692.065,-698.051,-703.098,-708.623,-727.012,-745.27,-749.88,-754.418,-759.024,0,0,0,0,0,0,0,0.019,0.046,0.064,0,0,0,0.007,0.052,0.116,0.166,0.18,0.192,0.205,0,0,0,0,0,0,0.087,0.104,0.119,0.133,0,0.027,0.058,0.109,0.196,0.654,0.947,0.974,0.988,0.996,0,0.031,0.038,0.043,0.05,0.081,0.128,0.146,0.162,0.181,0,0.969,0.976,0.981,0.987,1.002,1.01,1.013,1.014,1.016,0,-688.571,-694.101,-699.385,-704.772,-723.311,-741.804,-746.504,-751.515,-755.705,0
"35","uni",13,0,1,2,100,2,2,0,6,4,"CE",1486.959,1496.862,1506.636,1517.983,1554.797,1591.148,1600.816,1610.141,1621.937,0,1486.568,1496.471,1506.246,1517.593,1554.407,1590.757,1600.425,1609.75,1621.547,0,1496.463,1506.366,1516.141,1527.487,1564.302,1600.652,1610.32,1619.645,1631.442,0,0.311,0.535,0.65,0.765,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,9e-04,0.0035,0.0093,0.022,0,7.609,9.334,11.29,13.954,24.739,38.384,42.857,47.019,52.503,0,7,7,7,7,7,7,7,7,7,0,0.0093,0.0224,0.0491,0.0976,0.4953,0.8967,0.947,0.9754,0.99,0,1.222,1.68,2.213,2.869,6.387,12.085,14.091,16.299,18.645,0,-740.284,-745.236,-750.123,-755.796,-774.203,-792.378,-797.213,-801.875,-807.773,0,0,0,0,0,0,0,0.004,0.041,0.059,0,0,0,0.014,0.054,0.116,0.164,0.177,0.189,0.202,0,0,0,0,0,0,0.085,0.101,0.115,0.129,0,0.034,0.068,0.123,0.206,0.652,0.944,0.973,0.988,0.995,0,0.039,0.045,0.052,0.06,0.092,0.134,0.149,0.163,0.186,0,0.803,0.867,0.9,0.933,1.007,1.061,1.083,1.108,1.156,0,-736.089,-741.493,-746.439,-752.332,-770.716,-788.983,-794.129,-798.578,-804.246,0
"36","uni",16,0,2,2,100,2,2,0,6,4,"CE",1565.993,1578.464,1588.439,1598.92,1635.31,1671.41,1681.07,1688.632,1697.092,0,1565.602,1578.074,1588.048,1598.529,1634.919,1671.02,1680.679,1688.241,1696.702,0,1575.497,1587.969,1597.943,1608.424,1644.814,1680.915,1690.574,1698.136,1706.597,0,0.779,0.829,0.867,0.907,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,29.569,33.242,36.948,41.544,58.885,78.532,85.039,90.187,97.154,0,7,7,7,7,7,7,7,7,7,0,0.0093,0.0224,0.0448,0.0911,0.4848,0.8925,0.9459,0.9742,0.9898,0,1.242,1.702,2.231,2.916,6.473,12.301,14.37,16.301,18.659,0,-779.801,-786.037,-791.024,-796.265,-814.46,-832.51,-837.34,-841.12,-845.351,0,0,0,0,0,0,0,0.015,0.041,0.059,0,0,0,0.017,0.056,0.117,0.166,0.178,0.189,0.202,0,0,0,0,0,0,0.087,0.103,0.115,0.129,0,0.034,0.068,0.115,0.196,0.643,0.942,0.972,0.987,0.995,0,0.036,0.042,0.048,0.056,0.089,0.134,0.151,0.164,0.181,0,0.937,0.951,0.962,0.973,1.003,1.022,1.027,1.032,1.039,0,-776.145,-782.539,-787.204,-792.455,-810.979,-829.014,-833.8,-837.76,-842.762,0
"37","uni",22,0,1,1,250,2,2,0,6,4,"CE",3288.178,3304.712,3319.528,3335.251,3393.111,3449.205,3466.085,3480.288,3495.646,0,3285.057,3301.59,3316.406,3332.129,3389.989,3446.084,3462.963,3477.166,3492.525,0,3297.7,3314.234,3329.05,3344.773,3402.633,3458.727,3475.607,3489.81,3505.169,0,0.92,0.937,0.952,0.965,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,95.869,104.064,109.715,117.492,145.055,174.247,182.942,191.297,198.396,0,7,7,7,7,7,7,7,7,7,0,0.0101,0.0263,0.0526,0.102,0.4988,0.9045,0.9557,0.9785,0.9903,0,1.211,1.6,2.073,2.779,6.356,11.953,13.919,15.866,18.369,0,-1639.528,-1647.795,-1655.203,-1663.065,-1691.995,-1720.042,-1728.481,-1735.583,-1743.262,0,0,0,0,0,0,0,0,0.023,0.036,0,0,0,0,0.032,0.073,0.103,0.111,0.118,0.127,0,0,0,0,0,0,0.053,0.063,0.071,0.081,0,0.111,0.193,0.283,0.4,0.814,0.98,0.992,0.997,0.999,0,0.022,0.026,0.03,0.034,0.055,0.08,0.089,0.098,0.109,0,0.977,0.982,0.986,0.99,1.001,1.009,1.01,1.012,1.013,0,-1636.439,-1644.176,-1651.816,-1659.486,-1688.524,-1716.943,-1725.112,-1731.863,-1739.852,0
"38","uni",25,0,2,1,250,2,2,0,6,4,"CE",3546.585,3562.568,3575.634,3592.227,3651.433,3706.133,3722.777,3736.625,3754.94,0,3543.463,3559.447,3572.512,3589.105,3648.311,3703.012,3719.655,3733.504,3751.819,0,3556.107,3572.09,3585.156,3601.749,3660.955,3715.656,3732.299,3746.148,3764.463,0,0.961,0.97,0.977,0.983,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,228.89,238.172,247.402,257.521,295.593,333.727,346.03,356.769,367.856,0,7,7,7,7,7,7,7,7,7,0,0.011,0.0259,0.0528,0.1008,0.4969,0.9032,0.9529,0.9783,0.9913,0,1.184,1.603,2.118,2.794,6.37,11.972,13.911,15.864,18.185,0,-1768.732,-1776.723,-1783.256,-1791.552,-1821.156,-1848.506,-1856.828,-1863.752,-1872.909,0,0,0,0,0,0,0,0,0.023,0.035,0,0,0,0,0.032,0.073,0.103,0.111,0.118,0.126,0,0,0,0,0,0,0.053,0.063,0.071,0.08,0,0.117,0.192,0.283,0.397,0.813,0.98,0.992,0.996,0.999,0,0.019,0.023,0.027,0.031,0.051,0.079,0.088,0.096,0.107,0,0.989,0.992,0.993,0.995,1.001,1.004,1.005,1.005,1.006,0,-1764.106,-1772.992,-1779.696,-1788.014,-1817.367,-1844.973,-1853.801,-1860.45,-1870.098,0
"39","uni",31,0,1,2,250,2,2,0,6,4,"CE",3781.922,3797.135,3810.25,3826.519,3884.095,3941.582,3956.325,3970.518,3989.555,0,3778.8,3794.014,3807.129,3823.397,3880.973,3938.46,3953.204,3967.396,3986.433,0,3791.444,3806.658,3819.772,3836.041,3893.617,3951.104,3965.848,3980.04,3999.077,0,0.764,0.828,0.872,0.908,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,30.537,34.755,38.516,42.582,60.272,81.069,87.431,92.996,100.048,0,7,7,7,7,7,7,7,7,7,0,0.0099,0.022,0.047,0.0978,0.49,0.8966,0.9474,0.9717,0.9894,0,1.264,1.762,2.208,2.87,6.434,12.085,14.239,16.2,18.436,0,-1886.4,-1894.007,-1900.564,-1908.699,-1937.487,-1966.23,-1973.602,-1980.698,-1990.217,0,0,0,0,0,0,0,0.007,0.025,0.037,0,0,0,0.009,0.034,0.074,0.104,0.112,0.119,0.127,0,0,0,0,0,0,0.054,0.064,0.073,0.081,0,0.11,0.175,0.266,0.391,0.808,0.978,0.99,0.995,0.998,0,0.025,0.029,0.033,0.038,0.058,0.084,0.092,0.099,0.108,0,0.933,0.951,0.963,0.974,1.003,1.022,1.026,1.031,1.039,0,-1882.011,-1889.815,-1896.378,-1904.59,-1933.941,-1962.596,-1970.558,-1977.717,-1986.906,0
"40","uni",34,0,2,2,250,2,2,0,6,4,"CE",3979.3,3992.863,4010.421,4027.181,4085.529,4142.229,4158.068,4174.389,4189.525,0,3976.179,3989.741,4007.3,4024.059,4082.408,4139.107,4154.946,4171.268,4186.404,0,3988.822,4002.385,4019.943,4036.703,4095.051,4151.751,4167.59,4183.911,4199.048,0,0.919,0.936,0.949,0.964,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,97.532,104.459,111.256,118.313,144.616,175.197,185.232,194.265,203.183,0,7,7,7,7,7,7,7,7,7,0,0.0097,0.024,0.0446,0.091,0.4948,0.8962,0.9504,0.9767,0.9917,0,1.158,1.645,2.15,2.876,6.392,12.302,14.317,16.126,18.498,0,-1985.089,-1991.87,-2000.65,-2009.03,-2038.204,-2066.553,-2074.473,-2082.634,-2090.202,0,0,0,0,0,0,0,0.008,0.025,0.037,0,0,0,0,0.034,0.074,0.105,0.113,0.119,0.127,0,0,0,0,0,0,0.055,0.065,0.072,0.081,0,0.109,0.183,0.259,0.377,0.811,0.978,0.991,0.996,0.999,0,0.022,0.026,0.03,0.035,0.055,0.08,0.09,0.098,0.106,0,0.977,0.982,0.985,0.99,1.001,1.008,1.01,1.012,1.013,0,-1980.257,-1988.094,-1997.068,-2005.588,-2034.794,-2063.165,-2071.367,-2079.484,-2087.038,0
"41","uni",40,0,1,1,500,2,2,0,6,4,"CE",6634.437,6655.905,6675.722,6699.62,6782.972,6864.175,6888.602,6906.798,6927.166,0,6629.242,6650.71,6670.527,6694.425,6777.777,6858.979,6883.407,6901.603,6921.971,0,6643.966,6665.433,6685.25,6709.148,6792.5,6873.703,6898.131,6916.326,6936.694,0,0.962,0.968,0.975,0.982,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,218.633,228.637,238.401,249.513,289.293,330.705,342.399,354.205,367.066,0,7,7,7,7,7,7,7,7,7,0,0.0122,0.0261,0.0489,0.1003,0.4954,0.9017,0.9536,0.9761,0.9895,0,1.247,1.661,2.105,2.808,6.385,12.005,14.11,15.886,17.943,0,-3311.621,-3322.355,-3332.263,-3344.213,-3385.888,-3426.49,-3438.704,-3447.801,-3457.985,0,0,0,0,0,0,0,0.002,0.016,0.024,0,0,0,0,0.023,0.052,0.073,0.079,0.084,0.089,0,0,0,0,0,0,0.038,0.045,0.05,0.056,0,0.334,0.44,0.542,0.67,0.939,0.996,0.999,0.999,1,0,0.015,0.019,0.021,0.025,0.039,0.057,0.063,0.068,0.075,0,0.989,0.991,0.993,0.995,1.001,1.004,1.005,1.006,1.006,0,-3307.506,-3317.883,-3328.537,-3340.704,-3382.433,-3422.99,-3434.765,-3444.325,-3454.283,0
"42","uni",43,0,2,1,500,2,2,0,6,4,"CE",7148.33,7171.536,7190.357,7212.245,7295.791,7377.631,7398.726,7415.456,7438.124,0,7143.135,7166.341,7185.162,7207.05,7290.596,7372.436,7393.531,7410.261,7432.929,0,7157.858,7181.064,7199.885,7221.774,7305.319,7387.159,7408.254,7424.985,7447.652,0,0.98,0.984,0.988,0.991,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,496.81,510.32,521.421,535.95,589.009,642.94,659.045,673.654,688.759,0,7,7,7,7,7,7,7,7,7,0,0.0088,0.0238,0.05,0.0959,0.4904,0.8989,0.9481,0.9721,0.9876,0,1.329,1.75,2.19,2.845,6.431,12.137,14.063,16.146,18.781,0,-3568.568,-3580.171,-3589.581,-3600.525,-3642.298,-3683.218,-3693.766,-3702.131,-3713.464,0,0,0,0,0,0,0,0,0.018,0.027,0,0,0,0.005,0.024,0.052,0.074,0.079,0.084,0.09,0,0,0,0,0,0,0.038,0.045,0.051,0.058,0,0.294,0.426,0.546,0.661,0.938,0.996,0.998,0.999,1,0,0.014,0.017,0.019,0.022,0.037,0.055,0.061,0.067,0.074,0,0.994,0.995,0.997,0.998,1,1.002,1.002,1.003,1.003,0,-3565.756,-3576.568,-3585.993,-3597.095,-3638.478,-3679.783,-3690.14,-3699.284,-3710.656,0
"43","uni",49,0,1,2,500,2,2,0,6,4,"CE",7612.689,7640.011,7661.146,7682.689,7764.169,7844.459,7866.765,7885.985,7907.528,0,7607.494,7634.816,7655.951,7677.494,7758.974,7839.264,7861.57,7880.79,7902.333,0,7622.217,7649.54,7670.674,7692.217,7773.697,7853.988,7876.293,7895.513,7917.056,0,0.896,0.922,0.938,0.956,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,76.448,81.383,86.775,93.047,118.901,147.923,156.192,163.68,173.787,0,7,7,7,7,7,7,7,7,7,0,0.0095,0.0268,0.0498,0.0945,0.4958,0.9014,0.9542,0.9762,0.9913,0,1.185,1.658,2.097,2.816,6.381,12.157,14.056,15.773,18.592,0,-3800.747,-3814.408,-3824.976,-3835.747,-3876.487,-3916.632,-3927.785,-3937.395,-3948.166,0,0,0,0,0,0,0,0,0.016,0.026,0,0,0,0,0.023,0.052,0.074,0.079,0.083,0.09,0,0,0,0,0,0,0.038,0.045,0.05,0.058,0,0.304,0.444,0.545,0.659,0.939,0.996,0.999,0.999,1,0,0.017,0.02,0.023,0.026,0.04,0.058,0.064,0.068,0.073,0,0.97,0.978,0.982,0.987,1.001,1.01,1.013,1.015,1.016,0,-3797.093,-3810.405,-3821.279,-3832.34,-3872.764,-3912.805,-3924.517,-3934.024,-3944.412,0
"44","uni",52,0,2,2,500,2,2,0,6,4,"CE",8015.447,8041.227,8061.046,8085.568,8170.453,8249.42,8270.563,8290.493,8315.053,0,8010.252,8036.032,8055.851,8080.372,8165.258,8244.225,8265.368,8285.298,8309.858,0,8024.975,8050.755,8070.575,8095.096,8179.981,8258.948,8280.092,8300.021,8324.581,0,0.958,0.968,0.976,0.983,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,222.236,231.878,240.196,250.17,288.196,331.253,344.294,355.364,369.264,0,7,7,7,7,7,7,7,7,7,0,0.0088,0.0248,0.0542,0.1044,0.4958,0.8945,0.9502,0.973,0.9873,0,1.328,1.736,2.163,2.891,6.376,11.88,13.837,16.032,18.792,0,-4002.126,-4015.016,-4024.926,-4037.186,-4079.629,-4119.112,-4129.684,-4139.649,-4151.929,0,0,0,0,0,0,0,0,0.017,0.027,0,0,0,0,0.024,0.052,0.073,0.078,0.084,0.09,0,0,0,0,0,0,0.037,0.044,0.051,0.058,0,0.294,0.432,0.559,0.677,0.939,0.996,0.998,0.999,1,0,0.017,0.019,0.022,0.025,0.039,0.056,0.062,0.068,0.075,0,0.988,0.991,0.993,0.995,1.001,1.004,1.005,1.005,1.006,0,-3998.304,-4012.261,-4021.697,-4033.592,-4076.268,-4115.57,-4126.48,-4136.732,-4148.962,0
"45","uni",58,0,1,1,1000,2,2,0,6,4,"CE",13344.12,13373.58,13409.06,13440.42,13557.96,13674.81,13706.21,13732.11,13763.89,0,13336.85,13366.3,13401.79,13433.15,13550.69,13667.53,13698.94,13724.84,13756.62,0,13353.65,13383.11,13418.59,13449.96,13567.49,13684.34,13715.74,13741.65,13773.42,0,0.98,0.984,0.988,0.991,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,478.534,492.631,504.919,522.201,576.728,636.055,652.632,666.603,684.388,0,7,7,7,7,7,7,7,7,7,0,0.0092,0.0237,0.0503,0.1017,0.4936,0.9017,0.9493,0.975,0.9885,0,1.259,1.683,2.177,2.813,6.397,11.95,14.036,16.155,18.675,0,-6665.424,-6680.152,-6697.896,-6713.577,-6772.343,-6830.767,-6846.47,-6859.422,-6875.309,0,0,0,0,0,0,0,0,0.012,0.019,0,0,0,0.002,0.016,0.037,0.052,0.056,0.06,0.064,0,0,0,0,0,0,0.027,0.032,0.036,0.041,0,0.716,0.816,0.885,0.936,0.995,1,1,1,1,0,0.011,0.013,0.015,0.018,0.027,0.04,0.044,0.047,0.052,0,0.994,0.995,0.996,0.998,1,1.002,1.002,1.003,1.003,0,-6661.302,-6676.933,-6693.746,-6710.27,-6769.067,-6827.347,-6843.415,-6855.943,-6871.42,0
"46","uni",61,0,2,1,1000,2,2,0,6,4,"CE",14373.67,14405.17,14433.74,14467.8,14580.07,14694.09,14726.16,14756.26,14782.31,0,14366.4,14397.9,14426.46,14460.53,14572.8,14686.82,14718.89,14748.99,14775.04,0,14383.2,14414.7,14443.27,14477.33,14589.6,14703.62,14735.69,14765.79,14791.84,0,0.99,0.992,0.994,0.995,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1037.703,1059.216,1077.812,1099.178,1176.71,1253.827,1278.317,1295.448,1316.894,0,7,7,7,7,7,7,7,7,7,0,0.0097,0.0249,0.0485,0.0911,0.5028,0.8997,0.9491,0.9735,0.9885,0,1.294,1.722,2.182,2.835,6.318,12.297,14.155,16.007,18.488,0,-7180.199,-7195.949,-7210.232,-7227.264,-7283.399,-7340.409,-7356.446,-7371.495,-7384.52,0,0,0,0,0,0,0,0.003,0.012,0.018,0,0,0,0.003,0.017,0.037,0.052,0.056,0.059,0.064,0,0,0,0,0,0,0.028,0.032,0.036,0.041,0,0.721,0.821,0.882,0.929,0.995,1,1,1,1,0,0.01,0.012,0.014,0.016,0.025,0.039,0.043,0.046,0.052,0,0.997,0.998,0.998,0.999,1,1.001,1.001,1.001,1.001,0,-7176.915,-7192.748,-7206.962,-7223.411,-7280.002,-7337.155,-7352.679,-7368.3,-7380.42,0
"47","uni",67,0,1,2,1000,2,2,0,6,4,"CE",15317.78,15349.07,15374.41,15407.3,15522.73,15633.52,15663.66,15686.56,15725.08,0,15310.5,15341.79,15367.14,15400.03,15515.46,15626.25,15656.39,15679.29,15717.81,0,15327.31,15358.6,15383.94,15416.83,15532.26,15643.05,15673.19,15696.09,15734.61,0,0.951,0.961,0.97,0.979,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,170.811,181.856,190.066,200.189,237.439,277.048,289.401,300.551,311.816,0,7,7,7,7,7,7,7,7,7,0,0.0093,0.0254,0.051,0.1006,0.4992,0.8993,0.9496,0.975,0.9907,0,1.204,1.688,2.174,2.84,6.352,11.99,14.007,15.95,18.511,0,-7652.252,-7667.897,-7680.569,-7697.014,-7754.73,-7810.125,-7825.192,-7836.644,-7855.904,0,0,0,0,0,0,0,0,0.012,0.018,0,0,0,0.002,0.017,0.037,0.052,0.056,0.059,0.064,0,0,0,0,0,0,0.027,0.032,0.036,0.041,0,0.717,0.823,0.886,0.935,0.995,1,1,1,1,0,0.012,0.014,0.016,0.019,0.028,0.041,0.044,0.048,0.051,0,0.986,0.989,0.991,0.994,1.001,1.005,1.006,1.007,1.008,0,-7648.89,-7664.314,-7676.646,-7693.591,-7751.201,-7806.886,-7821.935,-7832.938,-7852.183,0
