"","Method","id","ace_a","ace_c","ace_e","n","NGroups","NDependentVars","NIndependentVars","NContinuousLatentVars","Parameters","TrueModel","aBIC_ace_0.01","aBIC_ace_0.025","aBIC_ace_0.05","aBIC_ace_0.1","aBIC_ace_0.5","aBIC_ace_0.9","aBIC_ace_0.95","aBIC_ace_0.975","aBIC_ace_0.99","aBIC_ace_NA","AIC_ace_0.01","AIC_ace_0.025","AIC_ace_0.05","AIC_ace_0.1","AIC_ace_0.5","AIC_ace_0.9","AIC_ace_0.95","AIC_ace_0.975","AIC_ace_0.99","AIC_ace_NA","BIC_ace_0.01","BIC_ace_0.025","BIC_ace_0.05","BIC_ace_0.1","BIC_ace_0.5","BIC_ace_0.9","BIC_ace_0.95","BIC_ace_0.975","BIC_ace_0.99","BIC_ace_NA","CFI_ace_0.01","CFI_ace_0.025","CFI_ace_0.05","CFI_ace_0.1","CFI_ace_0.5","CFI_ace_0.9","CFI_ace_0.95","CFI_ace_0.975","CFI_ace_0.99","CFI_ace_NA","ChiSqBaseline_DF_ace_0.01","ChiSqBaseline_DF_ace_0.025","ChiSqBaseline_DF_ace_0.05","ChiSqBaseline_DF_ace_0.1","ChiSqBaseline_DF_ace_0.5","ChiSqBaseline_DF_ace_0.9","ChiSqBaseline_DF_ace_0.95","ChiSqBaseline_DF_ace_0.975","ChiSqBaseline_DF_ace_0.99","ChiSqBaseline_DF_ace_NA","ChiSqBaseline_PValue_ace_0.01","ChiSqBaseline_PValue_ace_0.025","ChiSqBaseline_PValue_ace_0.05","ChiSqBaseline_PValue_ace_0.1","ChiSqBaseline_PValue_ace_0.5","ChiSqBaseline_PValue_ace_0.9","ChiSqBaseline_PValue_ace_0.95","ChiSqBaseline_PValue_ace_0.975","ChiSqBaseline_PValue_ace_0.99","ChiSqBaseline_PValue_ace_NA","ChiSqBaseline_Value_ace_0.01","ChiSqBaseline_Value_ace_0.025","ChiSqBaseline_Value_ace_0.05","ChiSqBaseline_Value_ace_0.1","ChiSqBaseline_Value_ace_0.5","ChiSqBaseline_Value_ace_0.9","ChiSqBaseline_Value_ace_0.95","ChiSqBaseline_Value_ace_0.975","ChiSqBaseline_Value_ace_0.99","ChiSqBaseline_Value_ace_NA","ChiSqM_DF_ace_0.01","ChiSqM_DF_ace_0.025","ChiSqM_DF_ace_0.05","ChiSqM_DF_ace_0.1","ChiSqM_DF_ace_0.5","ChiSqM_DF_ace_0.9","ChiSqM_DF_ace_0.95","ChiSqM_DF_ace_0.975","ChiSqM_DF_ace_0.99","ChiSqM_DF_ace_NA","ChiSqM_PValue_ace_0.01","ChiSqM_PValue_ace_0.025","ChiSqM_PValue_ace_0.05","ChiSqM_PValue_ace_0.1","ChiSqM_PValue_ace_0.5","ChiSqM_PValue_ace_0.9","ChiSqM_PValue_ace_0.95","ChiSqM_PValue_ace_0.975","ChiSqM_PValue_ace_0.99","ChiSqM_PValue_ace_NA","ChiSqM_Value_ace_0.01","ChiSqM_Value_ace_0.025","ChiSqM_Value_ace_0.05","ChiSqM_Value_ace_0.1","ChiSqM_Value_ace_0.5","ChiSqM_Value_ace_0.9","ChiSqM_Value_ace_0.95","ChiSqM_Value_ace_0.975","ChiSqM_Value_ace_0.99","ChiSqM_Value_ace_NA","LL_ace_0.01","LL_ace_0.025","LL_ace_0.05","LL_ace_0.1","LL_ace_0.5","LL_ace_0.9","LL_ace_0.95","LL_ace_0.975","LL_ace_0.99","LL_ace_NA","RMSEA_90CI_LB_ace_0.01","RMSEA_90CI_LB_ace_0.025","RMSEA_90CI_LB_ace_0.05","RMSEA_90CI_LB_ace_0.1","RMSEA_90CI_LB_ace_0.5","RMSEA_90CI_LB_ace_0.9","RMSEA_90CI_LB_ace_0.95","RMSEA_90CI_LB_ace_0.975","RMSEA_90CI_LB_ace_0.99","RMSEA_90CI_LB_ace_NA","RMSEA_90CI_UB_ace_0.01","RMSEA_90CI_UB_ace_0.025","RMSEA_90CI_UB_ace_0.05","RMSEA_90CI_UB_ace_0.1","RMSEA_90CI_UB_ace_0.5","RMSEA_90CI_UB_ace_0.9","RMSEA_90CI_UB_ace_0.95","RMSEA_90CI_UB_ace_0.975","RMSEA_90CI_UB_ace_0.99","RMSEA_90CI_UB_ace_NA","RMSEA_Estimate_ace_0.01","RMSEA_Estimate_ace_0.025","RMSEA_Estimate_ace_0.05","RMSEA_Estimate_ace_0.1","RMSEA_Estimate_ace_0.5","RMSEA_Estimate_ace_0.9","RMSEA_Estimate_ace_0.95","RMSEA_Estimate_ace_0.975","RMSEA_Estimate_ace_0.99","RMSEA_Estimate_ace_NA","RMSEA_pLT05_ace_0.01","RMSEA_pLT05_ace_0.025","RMSEA_pLT05_ace_0.05","RMSEA_pLT05_ace_0.1","RMSEA_pLT05_ace_0.5","RMSEA_pLT05_ace_0.9","RMSEA_pLT05_ace_0.95","RMSEA_pLT05_ace_0.975","RMSEA_pLT05_ace_0.99","RMSEA_pLT05_ace_NA","SRMR_ace_0.01","SRMR_ace_0.025","SRMR_ace_0.05","SRMR_ace_0.1","SRMR_ace_0.5","SRMR_ace_0.9","SRMR_ace_0.95","SRMR_ace_0.975","SRMR_ace_0.99","SRMR_ace_NA","TLI_ace_0.01","TLI_ace_0.025","TLI_ace_0.05","TLI_ace_0.1","TLI_ace_0.5","TLI_ace_0.9","TLI_ace_0.95","TLI_ace_0.975","TLI_ace_0.99","TLI_ace_NA","UnrestrictedLL_ace_0.01","UnrestrictedLL_ace_0.025","UnrestrictedLL_ace_0.05","UnrestrictedLL_ace_0.1","UnrestrictedLL_ace_0.5","UnrestrictedLL_ace_0.9","UnrestrictedLL_ace_0.95","UnrestrictedLL_ace_0.975","UnrestrictedLL_ace_0.99","UnrestrictedLL_ace_NA"
"108","uni",48,2,0,2,500,2,2,0,6,4,"AE",8139.484,8159.121,8178.966,8203.2,8283.093,8365.586,8386.627,8405.144,8428.256,0,8132.557,8152.195,8172.039,8196.274,8276.166,8358.659,8379.7,8398.217,8421.33,0,8152.188,8171.826,8191.67,8215.905,8295.797,8378.29,8399.331,8417.848,8440.961,0,0.93,0.944,0.957,0.969,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,124.011,131.347,138.759,146.776,177.304,211.265,220.87,230.114,240.744,0,6,6,6,6,6,6,6,6,6,0,0.007,0.0204,0.0386,0.0761,0.4476,0.8677,0.9316,0.9627,0.981,0,1.104,1.447,1.865,2.505,5.785,11.421,13.295,14.984,17.543,0,-4062.278,-4072.097,-4082.02,-4094.137,-4134.083,-4175.329,-4185.85,-4195.109,-4206.665,0,0,0,0,0,0,0,0.011,0.02,0.029,0,0,0,0.016,0.03,0.057,0.08,0.085,0.09,0.097,0,0,0,0,0,0,0.043,0.049,0.055,0.062,0,0.233,0.359,0.456,0.575,0.908,0.992,0.997,0.998,0.999,0,0.016,0.019,0.022,0.025,0.039,0.057,0.062,0.067,0.074,0,0.977,0.981,0.986,0.99,1,1.007,1.008,1.009,1.01,0,-4058.624,-4068.755,-4078.619,-4090.811,-4130.945,-4172.035,-4182.312,-4191.66,-4202.571,0
"109","uni",49,0,1,2,500,2,2,0,6,4,"CE",7616.009,7643.384,7664.801,7686.027,7767.307,7847.459,7869.552,7888.824,7910.944,0,7609.082,7636.457,7657.874,7679.1,7760.38,7840.532,7862.625,7881.897,7904.017,0,7628.713,7656.088,7677.505,7698.731,7780.011,7860.163,7882.256,7901.528,7923.648,0,0.898,0.918,0.934,0.953,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,76.448,81.383,86.775,93.047,118.901,147.923,156.192,163.68,173.787,0,6,6,6,6,6,6,6,6,6,0,0.0082,0.0199,0.0363,0.0738,0.4421,0.8787,0.9368,0.9681,0.9887,0,0.907,1.348,1.801,2.406,5.829,11.504,13.448,15.03,17.164,0,-3800.541,-3814.229,-3824.937,-3835.55,-3876.19,-3916.266,-3927.313,-3936.948,-3948.009,0,0,0,0,0,0,0,0.012,0.02,0.028,0,0,0,0.014,0.028,0.057,0.08,0.086,0.09,0.096,0,0,0,0,0,0,0.043,0.05,0.055,0.061,0,0.248,0.356,0.446,0.569,0.906,0.992,0.997,0.999,1,0,0.015,0.019,0.021,0.025,0.039,0.057,0.063,0.067,0.073,0,0.966,0.973,0.978,0.984,1,1.011,1.013,1.015,1.017,0,-3797.093,-3810.405,-3821.279,-3832.34,-3872.764,-3912.805,-3924.517,-3934.024,-3944.412,0
"110","uni",52,0,2,2,500,2,2,0,6,4,"CE",8016.34,8044.199,8064.581,8088.882,8173.564,8253.041,8274.164,8294.095,8318.369,0,8009.413,8037.272,8057.654,8081.956,8166.637,8246.114,8267.238,8287.168,8311.442,0,8029.044,8056.903,8077.285,8101.587,8186.268,8265.745,8286.869,8306.799,8331.073,0,0.957,0.968,0.974,0.982,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,222.236,231.878,240.196,250.17,288.196,331.253,344.294,355.364,369.264,0,6,6,6,6,6,6,6,6,6,0,0.0054,0.018,0.0371,0.0809,0.4339,0.865,0.9279,0.9609,0.9824,0,1.078,1.476,1.904,2.531,5.903,11.231,13.392,15.278,18.286,0,-4000.706,-4014.636,-4024.827,-4036.978,-4079.319,-4119.057,-4129.619,-4139.584,-4151.721,0,0,0,0,0,0,0,0.011,0.021,0.032,0,0,0,0.018,0.03,0.058,0.079,0.086,0.091,0.099,0,0,0,0,0,0,0.042,0.05,0.056,0.064,0,0.208,0.342,0.45,0.587,0.903,0.991,0.996,0.998,0.999,0,0.016,0.019,0.021,0.024,0.038,0.056,0.062,0.068,0.075,0,0.986,0.989,0.991,0.994,1,1.004,1.005,1.005,1.006,0,-3998.304,-4012.261,-4021.697,-4033.592,-4076.268,-4115.57,-4126.48,-4136.732,-4148.962,0
"111","uni",55,0,0,1,1000,2,2,0,6,4,"E",11153.14,11187.79,11218.12,11250.92,11366.26,11480.21,11514.88,11545.04,11572.81,67,11143.44,11178.09,11208.43,11241.23,11356.57,11470.51,11505.19,11535.34,11563.11,67,11165.84,11200.49,11230.83,11263.63,11378.97,11492.92,11527.59,11557.75,11585.52,67,0,0,0,0,0,1,1,1,1,67,2,2,2,2,2,2,2,2,2,67,0.0128,0.0304,0.0561,0.1055,0.4955,0.8963,0.9449,0.9724,0.9894,67,0.021,0.056,0.113,0.219,1.401,4.491,5.75,6.979,8.701,67,6,6,6,6,6,6,6,6,6,67,0.0053,0.0136,0.0259,0.0542,0.3583,0.8043,0.8841,0.9324,0.9635,67,1.434,1.852,2.346,3.031,6.61,12.367,14.357,16.024,18.397,67,-5567.72,-5585.045,-5600.213,-5616.615,-5674.284,-5731.256,-5748.593,-5763.673,-5777.557,67,0,0,0,0,0,0,0.012,0.017,0.023,67,0,0.011,0.019,0.026,0.043,0.058,0.063,0.066,0.07,67,0,0,0,0,0.01,0.033,0.037,0.041,0.045,67,0.58,0.695,0.771,0.851,0.982,0.999,1,1,1,67,0.014,0.016,0.018,0.02,0.03,0.043,0.046,0.049,0.052,67,-83.2,-0.229,-0.711,-8.533,1,1.022,1.575,2.465,5.423,67,-5564.468,-5580.703,-5596.416,-5612.711,-5670.562,-5727.394,-5744.451,-5759.779,-5773.489,67
"112","uni",56,1,0,1,1000,2,2,0,6,4,"AE",13578.92,13609.92,13637.05,13672.22,13784.86,13901.15,13935.88,13963.91,13994.28,0,13569.23,13600.23,13627.35,13662.52,13775.17,13891.45,13926.19,13954.21,13984.58,0,13591.63,13622.63,13649.75,13684.92,13797.57,13913.86,13948.59,13976.62,14006.99,0,0.965,0.973,0.979,0.984,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,273.443,286.916,297.017,309.3,353.276,400.433,414.161,426.305,439.649,0,6,6,6,6,6,6,6,6,6,0,0.0065,0.017,0.0369,0.0723,0.4477,0.8758,0.9322,0.9633,0.9852,0,1.009,1.44,1.857,2.431,5.783,11.569,13.405,15.428,17.893,0,-6780.613,-6796.113,-6809.676,-6827.261,-6883.585,-6941.727,-6959.094,-6973.107,-6988.293,0,0,0,0,0,0,0,0.008,0.015,0.022,0,0,0,0.011,0.02,0.04,0.057,0.061,0.065,0.069,0,0,0,0,0,0,0.03,0.035,0.04,0.045,0,0.605,0.722,0.811,0.879,0.989,1,1,1,1,0,0.011,0.013,0.015,0.018,0.028,0.04,0.044,0.048,0.052,0,0.988,0.991,0.993,0.995,1,1.003,1.004,1.004,1.005,0,-6776.819,-6793.09,-6806.191,-6823.847,-6880.166,-6938.575,-6955.475,-6969.964,-6984.869,0
"113","uni",57,2,0,1,1000,2,2,0,6,4,"AE",14856.75,14888.26,14911.83,14942.55,15056.54,15172.38,15204.78,15234.14,15262.9,0,14847.05,14878.56,14902.13,14932.85,15046.84,15162.69,15195.08,15224.44,15253.21,0,14869.45,14900.97,14924.53,14955.26,15069.24,15185.09,15217.48,15246.84,15275.61,0,0.982,0.986,0.989,0.992,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,598.982,616.021,631.572,647.412,705.932,767.076,784.205,799.867,816.03,0,6,6,6,6,6,6,6,6,6,0,0.0051,0.0149,0.0327,0.072,0.4308,0.8657,0.9305,0.9647,0.9872,0,0.936,1.418,1.877,2.525,5.927,11.581,13.735,15.737,18.474,0,-7419.526,-7435.281,-7447.065,-7462.427,-7519.42,-7577.344,-7593.54,-7608.22,-7622.603,0,0,0,0,0,0,0,0.01,0.016,0.023,0,0,0,0.012,0.021,0.041,0.057,0.061,0.065,0.07,0,0,0,0,0,0,0.03,0.036,0.04,0.046,0,0.576,0.706,0.798,0.878,0.988,1,1,1,1,0,0.01,0.013,0.015,0.017,0.027,0.04,0.044,0.049,0.053,0,0.994,0.995,0.996,0.997,1,1.002,1.002,1.002,1.002,0,-7416.389,-7431.669,-7443.582,-7459.024,-7516.192,-7574.366,-7590.236,-7604.448,-7619.583,0
"114","uni",58,0,1,1,1000,2,2,0,6,4,"CE",13348.14,13377.46,13413.14,13444.32,13561.68,13679.02,13710.37,13736.48,13767.7,0,13338.44,13367.76,13403.44,13434.62,13551.99,13669.32,13700.67,13726.78,13758,0,13360.85,13390.17,13425.85,13457.02,13574.39,13691.72,13723.08,13749.18,13780.41,0,0.979,0.983,0.987,0.991,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,478.534,492.631,504.919,522.201,576.728,636.055,652.632,666.603,684.388,0,6,6,6,6,6,6,6,6,6,0,0.0063,0.0169,0.0373,0.0777,0.4351,0.8684,0.9315,0.9629,0.986,0,0.967,1.447,1.865,2.498,5.891,11.35,13.386,15.381,17.986,0,-6665.221,-6679.882,-6697.722,-6713.311,-6771.992,-6830.66,-6846.337,-6859.39,-6875.002,0,0,0,0,0,0,0,0.008,0.015,0.022,0,0,0,0.012,0.021,0.041,0.056,0.061,0.065,0.069,0,0,0,0,0,0,0.03,0.035,0.04,0.045,0,0.6,0.721,0.812,0.885,0.988,1,1,1,1,0,0.011,0.013,0.014,0.017,0.027,0.04,0.043,0.047,0.051,0,0.993,0.994,0.996,0.997,1,1.002,1.002,1.003,1.003,0,-6661.302,-6676.933,-6693.746,-6710.27,-6769.067,-6827.347,-6843.415,-6855.943,-6871.42,0
"115","uni",61,0,2,1,1000,2,2,0,6,4,"CE",14377.91,14408.13,14438.16,14471.72,14583.95,14698.11,14729.84,14760.41,14786.47,0,14368.21,14398.43,14428.46,14462.02,14574.25,14688.41,14720.15,14750.71,14776.77,0,14390.61,14420.83,14450.87,14484.42,14596.66,14710.82,14742.55,14773.11,14799.18,0,0.99,0.992,0.993,0.995,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1037.703,1059.216,1077.812,1099.178,1176.71,1253.827,1278.317,1295.448,1316.894,0,6,6,6,6,6,6,6,6,6,0,0.0064,0.0167,0.0351,0.0712,0.4457,0.8743,0.9326,0.9649,0.9848,0,1.012,1.408,1.853,2.446,5.8,11.599,13.54,15.447,17.92,0,-7180.105,-7195.215,-7210.232,-7227.01,-7283.127,-7340.206,-7356.074,-7371.355,-7384.387,0,0,0,0,0,0,0,0.009,0.016,0.022,0,0,0,0.011,0.021,0.04,0.057,0.061,0.065,0.069,0,0,0,0,0,0,0.031,0.035,0.04,0.045,0,0.603,0.72,0.805,0.877,0.989,1,1,1,1,0,0.01,0.011,0.013,0.015,0.025,0.038,0.042,0.046,0.053,0,0.997,0.997,0.998,0.998,1,1.001,1.001,1.001,1.001,0,-7176.915,-7192.748,-7206.962,-7223.411,-7280.002,-7337.155,-7352.679,-7368.3,-7380.42,0
"116","uni",64,0,0,2,1000,2,2,0,6,4,"E",13933.8,13965.27,13992.29,14026.61,14141.81,14253.87,14284.5,14309.15,14341.66,78,13924.1,13955.57,13982.6,14016.92,14132.12,14244.17,14274.8,14299.45,14331.96,78,13946.51,13977.98,14005,14039.32,14154.52,14266.58,14297.2,14321.86,14354.36,78,0,0,0,0,0,1,1,1,1,78,2,2,2,2,2,2,2,2,2,78,0.0093,0.0264,0.0527,0.1044,0.4969,0.8861,0.9369,0.9698,0.9893,78,0.021,0.061,0.129,0.241,1.399,4.516,5.885,7.252,9.349,78,6,6,6,6,6,6,6,6,6,78,0.0038,0.0088,0.0235,0.0493,0.3518,0.8006,0.8866,0.9343,0.9675,78,1.37,1.818,2.331,3.065,6.675,12.628,14.593,17.119,19.231,78,-6958.051,-6973.786,-6987.298,-7004.458,-7062.059,-7118.085,-7133.4,-7145.727,-7161.981,78,0,0,0,0,0,0.002,0.013,0.02,0.024,78,0,0.01,0.019,0.026,0.043,0.059,0.063,0.068,0.071,78,0,0,0,0,0.011,0.033,0.038,0.043,0.047,78,0.539,0.642,0.76,0.841,0.982,0.999,1,1,1,78,0.014,0.016,0.018,0.02,0.03,0.043,0.047,0.05,0.055,78,-32.414,-0.167,-0.7,-6.737,1,1.069,1.563,2.475,4.626,78,-6952.954,-6969.972,-6984.021,-7000.292,-7058.479,-7114.414,-7130.053,-7142.719,-7157.503,78
"117","uni",65,1,0,2,1000,2,2,0,6,4,"AE",15401.38,15435.59,15468.06,15499.06,15616.3,15723.68,15759.39,15785.53,15828.11,0,15391.69,15425.9,15458.36,15489.36,15606.6,15713.99,15749.69,15775.84,15818.41,0,15414.09,15448.3,15480.76,15511.76,15629.01,15736.39,15772.09,15798.24,15840.82,0,0.917,0.934,0.948,0.962,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,95.857,103.169,109.785,118.078,146.679,178.49,187.85,197.072,207.258,0,6,6,6,6,6,6,6,6,6,0,0.0065,0.0181,0.0365,0.0779,0.4456,0.8765,0.9335,0.965,0.9834,0,1.045,1.41,1.842,2.427,5.802,11.353,13.438,15.293,17.883,0,-7691.845,-7708.949,-7725.181,-7740.68,-7799.303,-7852.992,-7870.846,-7883.92,-7905.206,0,0,0,0,0,0,0,0.008,0.015,0.022,0,0,0,0.011,0.02,0.04,0.056,0.061,0.064,0.069,0,0,0,0,0,0,0.03,0.035,0.039,0.045,0,0.604,0.729,0.81,0.886,0.989,1,1,1,1,0,0.011,0.014,0.015,0.018,0.028,0.041,0.045,0.048,0.052,0,0.972,0.978,0.983,0.987,1,1.008,1.01,1.011,1.013,0,-7688.995,-7705.822,-7721.882,-7737.599,-7795.963,-7850.182,-7867.049,-7880.614,-7901.792,0
"118","uni",66,2,0,2,1000,2,2,0,6,4,"AE",16343.85,16381.69,16413.31,16443.03,16557.46,16672.13,16703.62,16732.62,16762.86,0,16334.15,16372,16403.62,16433.34,16547.76,16662.44,16693.92,16722.93,16753.17,0,16356.56,16394.4,16426.02,16455.74,16570.16,16684.84,16716.33,16745.33,16775.57,0,0.967,0.974,0.98,0.985,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,274.435,286.804,296.539,308.587,353.364,399.159,414.21,425.743,439.569,0,6,6,6,6,6,6,6,6,6,0,0.0076,0.0202,0.0409,0.0818,0.4393,0.8573,0.9296,0.9637,0.9854,0,0.992,1.43,1.889,2.596,5.857,11.199,13.125,14.993,17.401,0,-8163.077,-8182,-8197.807,-8212.669,-8269.88,-8327.218,-8342.961,-8357.464,-8372.583,0,0,0,0,0,0,0,0.007,0.014,0.021,0,0,0,0.012,0.022,0.041,0.056,0.06,0.064,0.068,0,0,0,0,0,0,0.029,0.034,0.039,0.044,0,0.624,0.743,0.822,0.89,0.989,0.999,1,1,1,0,0.011,0.013,0.016,0.018,0.028,0.04,0.044,0.047,0.051,0,0.989,0.991,0.993,0.995,1,1.003,1.004,1.004,1.005,0,-8159.151,-8178.235,-8194.218,-8209.725,-8266.648,-8324.287,-8339.632,-8354.322,-8368.75,0
"119","uni",67,0,1,2,1000,2,2,0,6,4,"CE",15322.14,15352.23,15378.24,15411.3,15526.7,15637.23,15667.94,15689.94,15729.18,0,15312.44,15342.53,15368.55,15401.61,15517,15627.53,15658.25,15680.25,15719.49,0,15334.84,15364.94,15390.95,15424.01,15539.41,15649.94,15680.65,15702.65,15741.89,0,0.949,0.959,0.969,0.977,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,170.811,181.856,190.066,200.189,237.439,277.048,289.401,300.551,311.816,0,6,6,6,6,6,6,6,6,6,0,0.0067,0.0189,0.0364,0.0748,0.4449,0.866,0.931,0.9658,0.9876,0,0.945,1.401,1.873,2.521,5.808,11.471,13.452,15.181,17.771,0,-7652.22,-7667.267,-7680.272,-7696.803,-7754.501,-7809.766,-7825.125,-7836.122,-7855.744,0,0,0,0,0,0,0,0.008,0.015,0.021,0,0,0,0.012,0.021,0.04,0.056,0.061,0.064,0.069,0,0,0,0,0,0,0.03,0.035,0.039,0.044,0,0.608,0.735,0.809,0.882,0.989,1,1,1,1,0,0.01,0.013,0.015,0.018,0.028,0.04,0.044,0.048,0.051,0,0.983,0.986,0.99,0.992,1,1.005,1.006,1.007,1.008,0,-7648.89,-7664.314,-7676.646,-7693.591,-7751.201,-7806.886,-7821.935,-7832.938,-7852.183,0
"120","uni",70,0,2,2,1000,2,2,0,6,4,"CE",16126.85,16158.52,16188.34,16219.36,16332.37,16450.85,16483.62,16511.08,16541.59,0,16117.16,16148.82,16178.64,16209.67,16322.68,16441.16,16473.92,16501.38,16531.89,0,16139.56,16171.23,16201.05,16232.07,16345.08,16463.56,16496.33,16523.79,16554.3,0,0.98,0.984,0.987,0.991,1,1,1,1,1,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,476.014,493.099,506.006,519.89,576.413,634.32,653.425,668.068,688.107,0,6,6,6,6,6,6,6,6,6,0,0.0089,0.018,0.0372,0.078,0.4522,0.8697,0.9308,0.9663,0.9845,0,1.021,1.386,1.874,2.487,5.746,11.353,13.386,15.303,17.082,0,-8054.579,-8070.411,-8085.322,-8100.833,-8157.339,-8216.579,-8232.962,-8246.693,-8261.947,0,0,0,0,0,0,0,0.008,0.015,0.02,0,0,0,0.012,0.021,0.04,0.056,0.061,0.064,0.068,0,0,0,0,0,0,0.03,0.035,0.039,0.043,0,0.643,0.729,0.812,0.886,0.989,1,1,1,1,0,0.011,0.013,0.015,0.017,0.027,0.039,0.043,0.047,0.051,0,0.993,0.995,0.996,0.997,1,1.002,1.002,1.003,1.003,0,-8050.489,-8067.682,-8081.932,-8097.774,-8154.536,-8213.198,-8229.681,-8243.704,-8259.692,0
